#property,line_cd,station_cd1,station_cd2
4745,11918,1191808,1191809
4746,11918,1191809,1191810
4747,11918,1191810,1191811
4748,11918,1191811,1191812
4749,11918,1191812,1191813
4750,11918,1191813,1191814
4751,11920,1192001,1192002
4752,11920,1192002,1192003
4753,11920,1192003,1192004
4754,11920,1192004,1192005
4755,11920,1192005,1192006
4756,11920,1192006,1192007
4757,11920,1192007,1192008
4758,11920,1192008,1192009
4759,11920,1192009,1192010
4760,11920,1192010,1192011
4761,11920,1192011,1192012
4762,11920,1192012,1192013
4763,11920,1192013,1192014
4764,11921,1192101,1192102
4765,11921,1192102,1192103
4766,11921,1192103,1192104
4767,11921,1192104,1192105
4768,11921,1192105,1192106
4769,11921,1192106,1192107
4770,11921,1192107,1192108
4771,11921,1192108,1192109
4772,11921,1192109,1192110
4773,11921,1192110,1192111
4774,11921,1192111,1192112
4775,11921,1192112,1192113
4776,11921,1192113,1192114
4777,11921,1192114,1192115
4778,11921,1192115,1192116
4779,11922,1192201,1192202
4780,11922,1192202,1192203
4781,11922,1192203,1192204
4782,11922,1192204,1192205
4783,11922,1192205,1192206
4784,11922,1192206,1192207
4785,11922,1192207,1192208
4786,11922,1192208,1192209
4787,11922,1192209,1192210
4788,11922,1192210,1192211
4789,11922,1192211,1192212
4790,11922,1192212,1192213
4791,11923,1192301,1192302
4792,11923,1192302,1192303
4793,11923,1192303,1192304
4794,11923,1192304,1192305
4795,11923,1192305,1192306
4796,11923,1192306,1192307
4797,11923,1192307,1192308
4798,11923,1192308,1192309
4799,11923,1192309,1192310
4800,11923,1192310,1192311
4801,11923,1192311,1192312
4802,11923,1192312,1192313
4803,11923,1192313,1192314
4804,11923,1192314,1192315
4805,11923,1192315,1192316
4806,11923,1192316,1192317
4807,11923,1192317,1192318
4808,11923,1192318,1192319
4809,11923,1192319,1192320
4810,11923,1192320,1192321
4811,11923,1192321,1192322
4812,11923,1192322,1192323
4813,11923,1192323,1192324
4814,11923,1192324,1192325
4815,11923,1192325,1192326
4816,11923,1192326,1192327
4817,11923,1192327,1192328
4818,11923,1192328,1192329
4819,11923,1192329,1192330
4820,11923,1192330,1192331
4821,11923,1192331,1192332
4822,11923,1192332,1192333
4823,11923,1192333,1192334
4824,11923,1192334,1192335
4825,11923,1192335,1192336
4826,11923,1192336,1192337
4827,11924,1192401,1192402
4828,11924,1192402,1192412
4829,11924,1192403,1192404
4830,11924,1192404,1192405
4831,11924,1192405,1192406
4832,11924,1192406,1192407
4833,11924,1192407,1192408
4834,11924,1192408,1192409
4835,11924,1192409,1192410
4836,11924,1192410,1192411
4837,11924,1192412,1192403
4838,11925,1192501,1192502
4839,11925,1192502,1192503
4840,11925,1192503,1192504
4841,11925,1192504,1192505
4842,11925,1192505,1192506
4843,11925,1192506,1192507
4844,11925,1192507,1192508
4845,11925,1192508,1192509
4846,11925,1192509,1192510
4847,11925,1192510,1192511
4848,11925,1192511,1192512
4849,11925,1192512,1192513
4850,11925,1192513,1192514
4851,11925,1192514,1192515
4852,11925,1192515,1192516
4853,11925,1192516,1192517
4854,11925,1192517,1192518
4855,11925,1192518,1192519
4856,11926,1192601,1192602
4857,11926,1192602,1192603
4858,11926,1192603,1192604
4859,11926,1192604,1192605
4860,11926,1192605,1192606
4861,11926,1192606,1192607
4862,11926,1192607,1192608
4863,11926,1192608,1192609
4864,11926,1192609,1192610
4865,11927,1192701,1192702
4866,11927,1192702,1192703
4867,11927,1192703,1192704
4868,11928,1192801,1192802
4869,11928,1192802,1192803
4870,11928,1192803,1192804
4871,11928,1192804,1192805
4872,11928,1192805,1192806
4873,11928,1192806,1192807
4874,11928,1192807,1192808
4875,11928,1192808,1192809
4876,11928,1192809,1192810
4877,11928,1192810,1192811
4878,11928,1192811,1192812
4879,11928,1192812,1192813
4880,11928,1192813,1192814
4881,11928,1192814,1192815
4882,11928,1192815,1192816
4883,11928,1192816,1192817
4884,11928,1192817,1192818
4885,11928,1192818,1192819
4886,11928,1192819,1192820
4887,11928,1192820,1192821
4888,11928,1192821,1192822
4889,11928,1192822,1192823
4890,11928,1192823,1192824
4891,11928,1192824,1192825
4892,11928,1192825,1192826
4893,11928,1192826,1192827
4894,11928,1192827,1192828
4895,11928,1192828,1192829
4896,11929,1192901,1192902
4897,11929,1192902,1192903
4898,11929,1192903,1192904
4899,11929,1192904,1192905
4900,11929,1192905,1192906
4901,11929,1192906,1192907
4902,11929,1192907,1192908
4903,11929,1192908,1192909
4904,11929,1192909,1192910
4905,11929,1192910,1192911
4906,11929,1192911,1192912
4907,11929,1192912,1192913
4908,11929,1192913,1192914
4909,11929,1192914,1192915
4910,11929,1192915,1192916
4911,11929,1192916,1192917
4912,11930,1193001,1193002
4913,11930,1193002,1193003
4914,11930,1193003,1193004
4915,11930,1193004,1193005
4916,11930,1193005,1193006
4917,11930,1193006,1193007
4918,11930,1193007,1193008
4919,11930,1193008,1193009
4920,11930,1193009,1193010
4921,11930,1193010,1193011
4922,11930,1193011,1193012
4923,11930,1193012,1193013
4924,11930,1193013,1193014
4925,11930,1193014,1193015
4926,11930,1193015,1193016
4927,11930,1193016,1193017
4928,11930,1193017,1193018
4929,11930,1193018,1193019
4930,11930,1193019,1193020
4931,11930,1193020,1193021
4932,11930,1193021,1193022
4933,11930,1193022,1193023
4934,11930,1193023,1193024
4935,11930,1193024,1193025
4936,11930,1193025,1193026
4937,11930,1193026,1193027
4938,11930,1193027,1193028
4939,11930,1193028,1193029
4940,11930,1193029,1193030
4941,11930,1193030,1193031
4942,11930,1193031,1193032
4943,11930,1193032,1193033
4944,11930,1193033,1193034
4945,11930,1193034,1193035
4946,11930,1193035,1193036
4947,21001,2100101,2100102
4948,21001,2100102,2100103
4949,21001,2100103,2100104
4950,21001,2100104,2100105
4951,21001,2100105,2100106
4952,21001,2100106,2100107
4953,21001,2100107,2100108
4954,21001,2100108,2100109
4955,21001,2100109,2100110
4956,21001,2100110,2100111
4957,21001,2100111,2100112
4958,21001,2100112,2100113
4959,21001,2100113,2100114
4960,21001,2100114,2100115
4961,21001,2100115,2100116
4962,21001,2100116,2100117
4963,21001,2100117,2100118
4964,21001,2100118,2100119
4965,21001,2100119,2100120
4966,21001,2100120,2100121
4967,21001,2100121,2100122
4968,21001,2100122,2100123
4969,21001,2100123,2100124
4970,21001,2100124,2100125
4971,21001,2100125,2100126
4972,21001,2100126,2100127
4973,21001,2100127,2100128
4974,21001,2100128,2100129
4975,21001,2100129,2100130
4976,21001,2100130,2100131
4977,21001,2100131,2100132
4978,21001,2100132,2100133
4979,21001,2100133,2100134
4980,21001,2100134,2100135
4981,21001,2100135,2100136
4982,21001,2100136,2100137
4983,21001,2100137,2100138
4984,21002,2100201,2100202
4985,21002,2100202,2100203
4986,21002,2100203,2100204
4987,21002,2100204,2100205
4988,21002,2100205,2100206
4989,21002,2100206,2100207
4990,21002,2100207,2100208
4991,21002,2100208,2100209
4992,21002,2100209,2100210
4993,21002,2100210,2100211
4994,21002,2100211,2100212
4995,21002,2100212,2100213
4996,21002,2100213,2100214
4997,21002,2100214,2100215
4998,21002,2100215,2100216
4999,21002,2100216,2100217
5000,21002,2100217,2100218
5001,21002,2100218,2100219
5002,21002,2100219,2100220
5003,21002,2100220,2100221
5004,21002,2100221,2100222
5005,21002,2100222,2100223
5006,21002,2100223,2100224
5007,21002,2100224,2100225
5008,21002,2100225,2100226
5009,21002,2100226,2100227
5010,21002,2100227,2100228
5011,21002,2100228,2100229
5012,21002,2100229,2100230
5013,21002,2100230,2100231
5014,21002,2100231,2100232
5015,21002,2100232,2100233
5016,21002,2100233,2100234
5017,21002,2100234,2100235
5018,21002,2100235,2100236
5019,21002,2100236,2100237
5020,21002,2100237,2100238
5021,21002,2100238,2100239
5022,21002,2100239,2100240
5023,21002,2100240,2100241
5024,21002,2100241,2100242
5025,21002,2100242,2100243
5026,21002,2100243,2100244
5027,21002,2100244,2100245
5028,21002,2100245,2100246
5029,21002,2100246,2100247
5030,21002,2100247,2100248
5031,21002,2100248,2100249
5032,21002,2100249,2100250
5033,21002,2100250,2100251
5034,21002,2100251,2100252
5035,21002,2100252,2100253
5036,21002,2100253,2100254
5037,21002,2100254,2100255
5038,21003,2100301,2100302
5039,21003,2100302,2100303
5040,21003,2100303,2100304
5041,21003,2100304,2100305
5042,21003,2100305,2100306
5043,21003,2100306,2100307
5044,21003,2100307,2100308
5045,21003,2100308,2100309
5046,21003,2100309,2100310
5047,21003,2100310,2100311
5048,21003,2100311,2100312
5049,21003,2100312,2100313
5050,21003,2100313,2100314
5051,21003,2100314,2100315
5052,21003,2100315,2100316
5053,21003,2100316,2100317
5054,21003,2100317,2100318
5055,21003,2100318,2100319
5056,21003,2100319,2100320
5057,21003,2100320,2100321
5058,21003,2100321,2100322
5059,21003,2100322,2100323
5060,21003,2100323,2100324
5061,21003,2100324,2100325
5062,21003,2100325,2100326
5063,21004,2100401,2100402
5064,21004,2100402,2100403
5065,21004,2100403,2100404
5066,21004,2100404,2100405
5067,21004,2100405,2100406
5068,21004,2100406,2100407
5069,21004,2100407,2100408
5070,21004,2100408,2100409
5071,21004,2100409,2100410
5072,21004,2100410,2100411
5073,21004,2100411,2100412
5074,21004,2100412,2100413
5075,21004,2100413,2100414
5076,21004,2100414,2100415
5077,21004,2100415,2100416
5078,21004,2100416,2100417
5079,21004,2100417,2100418
5080,21004,2100418,2100419
5081,21004,2100419,2100420
5082,21004,2100420,2100421
5083,21004,2100421,2100422
5084,21004,2100422,2100423
5085,21004,2100423,2100424
5086,21004,2100424,2100425
5087,21004,2100425,2100426
5088,21004,2100426,2100427
5089,21004,2100427,2100428
5090,21004,2100428,2100429
5091,21004,2100429,2100430
5092,21004,2100430,2100431
5093,21004,2100431,2100432
5094,21004,2100432,2100433
5095,21004,2100433,2100434
5096,21004,2100434,2100435
5097,21005,2100501,2100502
5098,21005,2100502,2100503
5099,21005,2100503,2100504
5100,21005,2100504,2100505
5101,21006,2100601,2100602
5102,21007,2100701,2100702
5103,21007,2100702,2100703
5104,21007,2100703,2100704
5105,21007,2100704,2100705
5106,21007,2100705,2100706
5107,21007,2100706,2100707
5108,21007,2100707,2100708
5109,21008,2100801,2100802
5110,21008,2100802,2100803
5111,21008,2100803,2100804
5112,21008,2100804,2100805
5113,21008,2100805,2100806
5114,21008,2100806,2100807
5115,21008,2100807,2100808
5116,21008,2100808,2100809
5117,21008,2100809,2100810
5118,21008,2100810,2100811
5119,21008,2100811,2100812
5120,21009,2100901,2100902
5121,21009,2100902,2100903
5122,21009,2100903,2100904
5123,21009,2100904,2100905
5124,21009,2100905,2100906
5125,21009,2100906,2100907
5126,21009,2100907,2100908
5127,21010,2101001,2101002
5128,21010,2101002,2101003
5129,21010,2101003,2101004
5130,21010,2101004,2101005
5131,21010,2101005,2101006
5132,21010,2101006,2101007
5133,21010,2101007,2101008
5134,21010,2101008,2101009
5135,21010,2101009,2101010
5136,21011,2101101,2101102
5137,21011,2101102,2101103
5138,21011,2101103,2101104
5139,21011,2101104,2101105
5140,21011,2101105,2101106
5141,21011,2101106,2101107
5142,21011,2101107,2101108
5143,21012,2101201,2101202
5144,21012,2101202,2101203
5145,21012,2101203,2101204
5146,21012,2101204,2101205
5147,21012,2101205,2101206
5148,21012,2101205,2101209
5149,21012,2101206,2101207
5150,21012,2101209,2101208
5151,22001,2200101,2200102
5152,22001,2200102,2200103
5153,22001,2200103,2200104
5154,22001,2200104,2200105
5155,22001,2200105,2200106
5156,22001,2200106,2200107
5157,22001,2200107,2200108
5158,22001,2200108,2200109
5159,22001,2200109,2200110
5160,22001,2200110,2200111
5161,22001,2200111,2200112
5162,22001,2200112,2200113
5163,22001,2200113,2200114
5164,22001,2200114,2200115
5165,22001,2200115,2200116
5166,22001,2200116,2200131
5167,22001,2200117,2200118
5168,22001,2200118,2200119
5169,22001,2200119,2200120
5170,22001,2200120,2200121
5171,22001,2200121,2200122
5172,22001,2200122,2200123
5173,22001,2200123,2200124
5174,22001,2200124,2200125
5175,22001,2200125,2200126
5176,22001,2200126,2200127
5177,22001,2200127,2200128
5178,22001,2200128,2200129
5179,22001,2200129,2200130
5180,22001,2200131,2200117
5181,22002,2200201,2200202
5182,22002,2200202,2200203
5183,22002,2200203,2200204
5184,22002,2200204,2200205
5185,22002,2200205,2200206
5186,22002,2200206,2200207
5187,22002,2200207,2200208
5188,22002,2200208,2200209
5189,22002,2200209,2200210
5190,22002,2200210,2200212
5191,22003,2200301,2200302
5192,22003,2200302,2200303
5193,22004,2200401,2200402
5194,22005,2200501,2200502
5195,22005,2200502,2200503
5196,22006,2200601,2200602
5197,22006,2200602,2200603
5198,22007,2200701,2200702
5199,22007,2200702,2200703
5200,22007,2200703,2200704
5201,22007,2200704,2200705
5202,22007,2200705,2200706
5203,22007,2200706,2200707
5204,22007,2200707,2200708
5205,22007,2200708,2200709
5206,22007,2200709,2200710
5207,22007,2200710,2200711
5208,22007,2200711,2200712
5209,22007,2200712,2200713
5210,22007,2200713,2200714
5211,22007,2200714,2200715
5212,22007,2200715,2200716
5213,22007,2200716,2200717
5214,22007,2200717,2200718
5215,22007,2200718,2200719
5216,22007,2200719,2200720
5217,22007,2200720,2200721
5218,22007,2200721,2200722
5219,22007,2200722,2200723
5220,22007,2200723,2200724
5221,22007,2200724,2200725
5222,22007,2200725,2200726
5223,22007,2200726,2200727
5224,22007,2200727,2200728
5225,22007,2200728,2200729
5226,22008,2200801,2200802
5227,22008,2200802,2200803
5228,22008,2200803,2200804
5229,22008,2200804,2200805
5230,22008,2200805,2200806
5231,22008,2200806,2200807
5232,22008,2200807,2200808
5233,22009,2200901,2200902
5234,22010,2201001,2201002
5235,22010,2201002,2201003
5236,22010,2201003,2201004
5237,22010,2201004,2201005
5238,22011,2201101,2201102
5239,22011,2201102,2201103
5240,22011,2201103,2201105
5241,22011,2201105,2201106
5242,22011,2201106,2201107
5243,22011,2201107,2201108
5244,22012,2201201,2201202
5245,22012,2201202,2201203
5246,22012,2201203,2201204
5247,22012,2201204,2201205
5248,22012,2201205,2201206
5249,23001,2300101,2300102
5250,23001,2300102,2300103
5251,23001,2300103,2300104
5252,23001,2300104,2300105
5253,23001,2300105,2300106
5254,23001,2300106,2300107
5255,23001,2300107,2300108
5256,23001,2300108,2300109
5257,23001,2300109,2300110
5258,23001,2300110,2300111
5259,23001,2300111,2300112
5260,23001,2300112,2300113
5261,23001,2300113,2300114
5262,23001,2300114,2300115
5263,23001,2300115,2300116
5264,23001,2300116,2300117
5265,23001,2300117,2300118
5266,23001,2300118,2300119
5267,23001,2300119,2300120
5268,23001,2300120,2300121
5269,23001,2300121,2300122
5270,23001,2300122,2300123
5271,23001,2300123,2300124
5272,23001,2300124,2300125
5273,23001,2300125,2300126
5274,23001,2300126,2300127
5275,23001,2300127,2300128
5276,23001,2300128,2300129
5277,23001,2300129,2300130
5278,23001,2300130,2300131
5279,23001,2300131,2300132
5280,23001,2300132,2300133
5281,23001,2300133,2300134
5282,23001,2300134,2300135
5283,23001,2300135,2300136
5284,23001,2300136,2300137
5285,23001,2300137,2300138
5286,23001,2300138,2300139
5287,23001,2300139,2300140
5288,23001,2300140,2300141
5289,23001,2300140,2300142
5290,23001,2300142,2300143
5291,23002,2300201,2300202
5292,23002,2300202,2300203
5293,23002,2300203,2300204
5294,23002,2300204,2300205
5295,23002,2300205,2300206
5296,23002,2300206,2300207
5297,23003,2300301,2300302
5298,23003,2300302,2300303
5299,23004,2300401,2300402
5300,23004,2300402,2300403
5301,23004,2300403,2300404
5302,23004,2300404,2300405
5303,23004,2300405,2300406
5304,23004,2300406,2300407
5305,23004,2300407,2300408
5306,23004,2300408,2300409
5307,23004,2300409,2300410
5308,23005,2300501,2300502
5309,23005,2300502,2300503
5310,23005,2300503,2300504
5311,23005,2300504,2300505
5312,23005,2300505,2300506
5313,23006,2300601,2300602
5314,23006,2300602,2300603
5315,23006,2300603,2300604
5316,23006,2300604,2300605
5317,23006,2300605,2300606
5318,23006,2300606,2300607
5319,23006,2300607,2300608
5320,23006,2300608,2300609
5321,23006,2300609,2300610
5322,23006,2300610,2300611
5323,24001,2400101,2400102
5324,24001,2400102,2400103
5325,24001,2400103,2400104
5326,24001,2400104,2400105
5327,24001,2400105,2400106
5328,24001,2400106,2400107
5329,24001,2400107,2400108
5330,24001,2400108,2400109
5331,24001,2400109,2400110
5332,24001,2400110,2400111
5333,24001,2400111,2400112
5334,24001,2400112,2400113
5335,24001,2400113,2400114
5336,24001,2400114,2400115
5337,24001,2400115,2400116
5338,24001,2400116,2400117
5339,24001,2400117,2400118
5340,24001,2400118,2400119
5341,24001,2400119,2400120
5342,24001,2400120,2400121
5343,24001,2400121,2400122
5344,24001,2400122,2400123
5345,24001,2400123,2400124
5346,24001,2400124,2400125
5347,24001,2400125,2400126
5348,24001,2400126,2400127
5349,24001,2400127,2400128
5350,24001,2400128,2400129
5351,24001,2400129,2400130
5352,24001,2400130,2400131
5353,24001,2400131,2400132
5354,24001,2400132,2400133
5355,24001,2400133,2400134
5356,24002,2400201,2400202
5357,24002,2400202,2400203
5358,24002,2400203,2400204
5359,24002,2400204,2400205
5360,24002,2400205,2400206
5361,24002,2400206,2400207
5362,24002,2400207,2400208
5363,24002,2400208,2400209
5364,24002,2400209,2400210
5365,24002,2400210,2400211
5366,24002,2400211,2400212
5367,24003,2400301,2400302
5368,24003,2400302,2400303
5369,24003,2400303,2400304
5370,24003,2400304,2400305
5371,24003,2400305,2400306
5372,24003,2400306,2400307
5373,24004,2400401,2400402
5374,24005,2400501,2400502
5375,24006,2400601,2400602
5376,24006,2400602,2400603
5377,24006,2400603,2400604
5378,24006,2400604,2400605
5379,24006,2400605,2400606
5380,24006,2400606,2400607
5381,24006,2400607,2400608
5382,24006,2400608,2400609
5383,24006,2400609,2400610
5384,24006,2400610,2400611
5385,24006,2400611,2400612
5386,24006,2400612,2400613
5387,24006,2400613,2400614
5388,24006,2400614,2400615
5389,24006,2400615,2400616
5390,24006,2400616,2400617
5391,24007,2400701,2400702
5392,24007,2400702,2400703
5393,24007,2400703,2400704
5394,25001,2500101,2500102
5395,25001,2500102,2500103
5396,25001,2500103,2500104
5397,25001,2500104,2500105
5398,25001,2500105,2500106
5399,25001,2500106,2500107
5400,25001,2500107,2500108
5401,25001,2500108,2500109
5402,25001,2500109,2500110
5403,25001,2500110,2500111
5404,25001,2500111,2500112
5405,25001,2500112,2500113
5406,25001,2500113,2500114
5407,25001,2500114,2500115
5408,25001,2500115,2500116
5409,25001,2500116,2500117
5410,25001,2500117,2500118
5411,25001,2500118,2500119
5412,25001,2500119,2500120
5413,25001,2500120,2500121
5414,25001,2500121,2500122
5415,25001,2500122,2500123
5416,25001,2500123,2500124
5417,25001,2500124,2500125
5418,25001,2500125,2500126
5419,25001,2500126,2500127
5420,25001,2500127,2500128
5421,25001,2500128,2500129
5422,25001,2500129,2500130
5423,25001,2500130,2500131
5424,25001,2500131,2500132
5425,25001,2500132,2500133
5426,25001,2500133,2500134
5427,25001,2500134,2500135
5428,25001,2500135,2500136
5429,25001,2500136,2500137
5430,25001,2500137,2500138
5431,25001,2500138,2500139
5432,25001,2500139,2500140
5433,25001,2500140,2500141
5434,25001,2500141,2500142
5435,25001,2500142,2500143
5436,25001,2500143,2500144
5437,25001,2500144,2500145
5438,25001,2500145,2500146
5439,25001,2500146,2500147
5440,25002,2500201,2500202
5441,25002,2500202,2500203
5442,25002,2500203,2500204
5443,25002,2500204,2500205
5444,25002,2500205,2500206
5445,25002,2500206,2500207
5446,25002,2500207,2500208
5447,25002,2500208,2500209
5448,25002,2500209,2500210
5449,25002,2500210,2500211
5450,25002,2500211,2500212
5451,25002,2500212,2500213
5452,25002,2500213,2500214
5453,25002,2500214,2500215
5454,25002,2500215,2500216
5455,25002,2500216,2500217
5456,25003,2500301,2500302
5457,25003,2500302,2500303
5458,25003,2500303,2500304
5459,25003,2500304,2500305
5460,25003,2500305,2500306
5461,25003,2500306,2500307
5462,25003,2500307,2500308
5463,26001,2600101,2600102
5464,26001,2600102,2600103
5465,26001,2600103,2600104
5466,26001,2600104,2600105
5467,26001,2600105,2600106
5468,26001,2600106,2600107
5469,26001,2600107,2600108
5470,26001,2600108,2600109
5471,26001,2600109,2600110
5472,26001,2600110,2600111
5473,26001,2600111,2600112
5474,26001,2600112,2600113
5475,26001,2600113,2600114
5476,26001,2600114,2600115
5477,26001,2600115,2600116
5478,26001,2600116,2600117
5479,26001,2600117,2600118
5480,26001,2600118,2600119
5481,26001,2600119,2600120
5482,26001,2600120,2600121
5483,26002,2600201,2600202
5484,26002,2600202,2600203
5485,26002,2600203,2600204
5486,26002,2600204,2600205
5487,26002,2600205,2600206
5488,26002,2600206,2600207
5489,26002,2600207,2600208
5490,26002,2600208,2600209
5491,26002,2600209,2600210
5492,26002,2600210,2600211
5493,26002,2600211,2600212
5494,26002,2600212,2600213
5495,26003,2600301,2600302
5496,26003,2600302,2600303
5497,26003,2600303,2600304
5498,26003,2600304,2600305
5499,26003,2600305,2600306
5500,26003,2600306,2600307
5501,26003,2600307,2600308
5502,26003,2600308,2600309
5503,26003,2600309,2600310
5504,26003,2600310,2600311
5505,26003,2600311,2600312
5506,26003,2600312,2600313
5507,26003,2600313,2600314
5508,26003,2600314,2600315
5509,26003,2600315,2600316
5510,26003,2600316,2600317
5511,26003,2600317,2600318
5512,26003,2600318,2600319
5513,26003,2600319,2600320
5514,26003,2600320,2600321
5515,26003,2600321,2600322
5516,26003,2600322,2600323
5517,26003,2600323,2600324
5518,26003,2600324,2600325
5519,26003,2600325,2600326
5520,26003,2600326,2600327
5521,26004,2600401,2600402
5522,26004,2600402,2600403
5523,26004,2600403,2600404
5524,26004,2600404,2600405
5525,26004,2600405,2600406
5526,26004,2600406,2600407
5527,26004,2600407,2600408
5528,26004,2600408,2600409
5529,26004,2600409,2600410
5530,26004,2600410,2600411
5531,26004,2600411,2600412
5532,26004,2600412,2600413
5533,26004,2600413,2600414
5534,26004,2600414,2600415
5535,26004,2600415,2600416
5536,26004,2600416,2600417
5537,26004,2600417,2600418
5538,26005,2600501,2600502
5539,26005,2600502,2600503
5540,26005,2600503,2600504
5541,26005,2600504,2600505
5542,26005,2600505,2600506
5543,26005,2600506,2600507
5544,26005,2600507,2600508
5545,26005,2600508,2600509
5546,26005,2600509,2600510
5547,26005,2600510,2600511
5548,26005,2600511,2600512
5549,26005,2600512,2600513
5550,26005,2600513,2600514
5551,26005,2600514,2600515
5552,26006,2600601,2600602
5553,26006,2600602,2600603
5554,26006,2600603,2600604
5555,26006,2600604,2600605
5556,26006,2600605,2600606
5557,26006,2600606,2600607
5558,26007,2600701,2600702
5559,26007,2600702,2600703
5560,26007,2600703,2600704
5561,26007,2600704,2600705
5562,26007,2600705,2600706
5563,26007,2600706,2600707
5564,26007,2600707,2600708
5565,26007,2600708,2600709
5566,26007,2600709,2600710
5567,26008,2600801,2600802
5568,26008,2600802,2600803
5569,27001,2700101,2700102
5570,27001,2700102,2700103
5571,27001,2700103,2700104
5572,27001,2700104,2700105
5573,27001,2700105,2700106
5574,27001,2700106,2700107
5575,27001,2700107,2700108
5576,27001,2700108,2700109
5577,27001,2700109,2700110
5578,27001,2700110,2700111
5579,27001,2700111,2700112
5580,27001,2700112,2700113
5581,27001,2700113,2700114
5582,27001,2700114,2700115
5583,27001,2700115,2700116
5584,27001,2700116,2700117
5585,27001,2700117,2700118
5586,27001,2700118,2700119
5587,27001,2700119,2700120
5588,27001,2700120,2700121
5589,27001,2700121,2700122
5590,27001,2700122,2700123
5591,27001,2700123,2700124
5592,27001,2700124,2700125
5593,27001,2700125,2700126
5594,27001,2700126,2700127
5595,27001,2700127,2700128
5596,27001,2700128,2700129
5597,27001,2700129,2700130
5598,27001,2700130,2700131
5599,27001,2700131,2700132
5600,27001,2700132,2700133
5601,27001,2700133,2700134
5602,27001,2700134,2700135
5603,27001,2700135,2700136
5604,27001,2700136,2700137
5605,27001,2700137,2700138
5606,27001,2700138,2700139
5607,27001,2700139,2700140
5608,27001,2700140,2700141
5609,27001,2700141,2700142
5610,27001,2700142,2700143
5611,27001,2700143,2700144
5612,27001,2700144,2700145
5613,27001,2700145,2700146
5614,27001,2700146,2700147
5615,27001,2700147,2700148
5616,27001,2700148,2700149
5617,27001,2700149,2700150
5618,27002,2700201,2700202
5619,27002,2700202,2700203
5620,27002,2700203,2700204
5621,27002,2700204,2700205
5622,27002,2700205,2700207
5623,27002,2700207,2700206
5624,27003,2700301,2700302
5625,27003,2700302,2700303
5626,27003,2700303,2700304
5627,27003,2700304,2700305
5628,27003,2700305,2700306
5629,27003,2700306,2700307
5630,27004,2700401,2700402
5631,27004,2700402,2700403
5632,27004,2700403,2700404
5633,27005,2700501,2700502
5634,27005,2700502,2700503
5635,27005,2700503,2700504
5636,27005,2700504,2700505
5637,27005,2700505,2700506
5638,27005,2700506,2700507
5639,27005,2700507,2700508
5640,27005,2700508,2700509
5641,28001,2800101,2800102
5642,28001,2800102,2800103
5643,28001,2800103,2800104
5644,28001,2800104,2800105
5645,28001,2800105,2800106
5646,28001,2800106,2800107
5647,28001,2800107,2800108
5648,28001,2800108,2800109
5649,28001,2800109,2800110
5650,28001,2800110,2800111
5651,28001,2800111,2800112
5652,28001,2800112,2800113
5653,28001,2800113,2800114
5654,28001,2800114,2800115
5655,28001,2800115,2800116
5656,28001,2800116,2800117
5657,28001,2800117,2800118
5658,28001,2800118,2800119
5659,28002,2800201,2800202
5660,28002,2800202,2800203
5661,28002,2800203,2800204
5662,28002,2800204,2800205
5663,28002,2800205,2800206
5664,28002,2800206,2800207
5665,28002,2800207,2800208
5666,28002,2800208,2800209
5667,28002,2800209,2800210
5668,28002,2800210,2800211
5669,28002,2800211,2800212
5670,28002,2800212,2800213
5671,28002,2800213,2800214
5672,28002,2800214,2800215
5673,28002,2800215,2800216
5674,28002,2800216,2800217
5675,28002,2800217,2800218
5676,28002,2800218,2800219
5677,28002,2800219,2800220
5678,28002,2800220,2800226
5679,28002,2800220,2800221
5680,28002,2800221,2800222
5681,28002,2800222,2800223
5682,28002,2800223,2800224
5683,28002,2800224,2800225
5684,28002,2800226,2800227
5685,28002,2800227,2800228
5686,28003,2800301,2800302
5687,28003,2800302,2800303
5688,28003,2800303,2800304
5689,28003,2800304,2800305
5690,28003,2800305,2800306
5691,28003,2800306,2800307
5692,28003,2800307,2800308
5693,28003,2800308,2800309
5694,28003,2800309,2800310
5695,28003,2800310,2800311
5696,28003,2800311,2800312
5697,28003,2800312,2800313
5698,28003,2800313,2800314
5699,28003,2800314,2800315
5700,28003,2800315,2800316
5701,28003,2800316,2800317
5702,28003,2800317,2800318
5703,28003,2800318,2800319
5704,28003,2800319,2800320
5705,28003,2800320,2800321
5706,28004,2800401,2800402
5707,28004,2800402,2800403
5708,28004,2800403,2800404
5709,28004,2800404,2800405
5710,28004,2800405,2800406
5711,28004,2800406,2800407
5712,28004,2800407,2800408
5713,28004,2800408,2800409
5714,28004,2800409,2800410
5715,28004,2800410,2800411
5716,28004,2800411,2800412
5717,28004,2800412,2800413
5718,28004,2800413,2800414
5719,28004,2800414,2800415
5720,28004,2800415,2800416
5721,28004,2800416,2800417
5722,28004,2800417,2800418
5723,28004,2800418,2800419
5724,28004,2800419,2800420
5725,28004,2800420,2800421
5726,28004,2800421,2800422
5727,28004,2800422,2800423
5728,28005,2800501,2800502
5729,28005,2800502,2800503
5730,28005,2800503,2800504
5731,28005,2800504,2800505
5732,28005,2800505,2800506
5733,28005,2800506,2800507
5734,28005,2800507,2800508
5735,28005,2800508,2800509
5736,28005,2800509,2800510
5737,28005,2800510,2800511
5738,28005,2800511,2800512
5739,28005,2800512,2800513
5740,28005,2800513,2800514
5741,28005,2800514,2800515
5742,28005,2800515,2800516
